S7TGR0	3.30.450.20,3.30.450.20,3.30.450.20,3.30.70.270	22	4	S7TGR0,A0A024Q9X2,A0A081C2S1,A0A081FYN0,A0A094LAP2,A0A0D0EJJ2,A0A0Q7AIY1,A0A0S8EHA3,A0A139CFF7,A0A1G5UZ69,A0A1I1QJM6,A0A1M2UWS7,A0A1X7I068,A0A1Y3QA31,A0A271M8F0,A0A2D0B4P4,A0A2E8Q2H2,A0A2G3K7G5,A0A2G6FBB3,A0A2H5YWU5
A0A1I3M533	2.60.40.4290,2.60.40.-,2.60.40.10,2.60.40.10	24	4	A0A1I3M533,A0A0E4GBV4,A0A133YE90,A0A1F6BZE7,A0A1T4NQG2,A0A1V5U0A4,A0A2H5VDA2,A0A2V2EPM2,A0A2V9WXT2,A0A3A9FZG7,A0A3M1LK88,A0A410Q159,A0A535ZTI7,A0A550HQW3,A0A5C6B2P5,A0A6V8CQ35,A0A7C4FGT5,A0A7J2N0N9,A0A7J4F5B4,A0A7M1PY16
A0A1H3Q0U3	3.40.1390.20,3.30.450.30,3.30.70.270,-.-.-.-	32	4	A0A1H3Q0U3,A0A066YQE1,A0A083XYF8,A0A0A3INU9,A0A0D1V8M2,A0A0M0L042,A0A0M9DLS9,A0A0M9DN49,A0A0P7CGM9,A0A0P9AG73,A0A0R1VEG0,A0A100YVL5,A0A1C6BZF8,A0A1C6DC15,A0A1F2PDI4,A0A1L7CIY0,A0A1S2MSL6,A0A1V4M0H6,A0A1V4MEI0,A0A2A6FPT0
A0A1G1LTA3	2.40.420.20,2.40.30.170,2.40.50.100,1.10.287.470	69	4	A0A1G1LTA3,A0A016BRN8,A0A031JN90,A0A037UXS0,A0A058ZIN2,A0A068DBM9,A0A094LUE7,A0A095SBY1,A0A098QZN4,A0A0A6PHG5,A0A0B4XNJ6,A0A0C2DRT0,A0A0D1EGG3,A0A0D8DFH2,A0A0G0AR27,A0A0J1FU19,A0A0K1QGA0,A0A0L6ZA13,A0A0M1VYW0,A0A0P9C4I4
W1PFB2	-.-.-.-,-.-.-.-,1.20.5.170	26	3	W1PFB2,A0A022QUB6,A0A059A8X2,A0A059AAW9,A0A059Q046,A0A061DUD8,A0A061E2A4,A0A067F0X1,A0A067KLU4,A0A199VEN4,A0A1R3GNR4,A0A1U7XG76,A0A1U8Q087,A0A251KSJ7,A0A251QI87,A0A2I4HSE2,A0A2P5D5R7,A0A2R6QS22,A0A2S3IPB3,A0A2Z7BDB5
R7ETQ2	2.60.40.-,2.60.40.10,2.60.40.-	62	3	R7ETQ2,A0A037Z8I1,A0A084H2E7,A0A094WNV5,A0A0A2TJA3,A0A0A2UVW4,A0A0A5HVH0,A0A0B2F8Z7,A0A0B2FBS0,A0A0C2QER6,A0A0M0WZQ7,A0A0M0X1S8,A0A0M1P3R4,A0A0M2VIH1,A0A0P9FP69,A0A165NH12,A0A172ZBB5,A0A1B2DZK6,A0A1B8WFP2,A0A1B9AJX1
R1FSM3	2.102.10.10,3.90.380.-,1.10.287.770	24	3	R1FSM3,A0A067FAT0,A0A076FF10,A0A0G4H889,A0A0G4HYG1,A0A150GQ99,A0A1D1ZV61,A0A1Y1HNZ9,A0A1Y1I7E9,A0A1Y1IMP0,A0A1Z5J662,A0A1Z5JET2,A0A2P6V4G1,A0A2R6WZA2,A0A2R6X4B8,A0A383V820,A0A383WEV8,A0A383WKG0,A0A4Y7KNM3,A0A5J4XYC9
L8LTQ4	2.60.40.2030,2.60.40.2030,2.60.40.2030	23	3	L8LTQ4,A0A0U2L5K2,A0A166AL89,A0A1C4V254,A0A1C6RS99,A0A1F5NU62,A0A1F8SKZ8,A0A1G9NRG6,A0A1T4XG71,A0A1V2ZEF2,A0A257L1S8,A0A2M8LR20,A0A2M9CZI4,A0A2N2KVM7,A0A2P1PRJ3,A0A4R7AZQ3,A0A4U7FDJ0,A0A6B0ZWL6,A0A6B1H7R6,A0A7C0XXJ9
K2G3Q9	3.30.160.390,1.10.150.130,1.10.443.-	20	3	K2G3Q9,A0A031LMT3,A0A037UUQ9,A0A087DAD1,A0A089NTR1,A0A0C1CQM0,A0A0E3VX46,A0A127JP27,A0A164IE03,A0A1A7C3W7,A0A1G6SUD2,A0A1H1L456,A0A1Q8FGY1,A0A2N2N634,A0A2T3BUX6,A0A2V8ZLA8,A0A3N1YMT3,A0A426VZF4,A0A430RY37,A0A4R5EWQ9
F4NU11	3.30.450.-,3.30.450.40,3.30.450.-	26	3	F4NU11,A0A026WQL3,A0A061E8R4,A0A061E9N8,A0A0C2Z4F1,A0A0D0CAI4,A0A0D2WYP1,A0A0K0EBT9,A0A0K0EGY2,A0A1E3HL30,A0A1Y1Y6G1,A0A226EHQ4,A0A2K2AY12,A0A2P6VDD4,A0A3B6MLX2,A0A446WQ86,A0A507DFI8,A0A564YW08,A0A5S6QTR0,A0A7S2PWU8
C3XV33	3.30.40.10,1.20.5.340,2.60.120.920	20	3	C3XV33,A0A087XSQ5,A0A087Y3K8,A0A091CP78,A0A0P7YEU8,A0A1S3NIB7,A0A1S3PAT2,A0A1U7SAQ1,A0A3B4APT6,A0A3B5R2G1,A0A3N0Y1A0,A0A3P9KYZ9,A0A3Q3F4X5,A0A3Q3XNW9,A0A3Q7WL22,A0A4W4ESF2,A0A672LWH5,A0A673LGI5,A0A6J0X630,E7FBJ9
B9LR42	2.60.40.10,2.60.40.10,2.60.40.10	32	3	B9LR42,A0A060VWN4,A0A0F9U1C7,A0A1G3L1N6,A0A1G8AK85,A0A1G8UFN9,A0A1H1B8T0,A0A1I3LMS0,A0A1J5EXH4,A0A1Q2HN61,A0A1V6BPY3,A0A2H0Y9T9,A0A2V6FFA1,A0A350M2T8,A0A359KPC3,A0A366HK55,A0A3D6CGG8,A0A4Q5TAM6,A0A534YIS5,A0A5E4ISQ2
B5GRN6	2.60.40.10,2.60.40.10,2.60.40.10	46	3	B5GRN6,A0A062XZS8,A0A0A2I526,A0A0Q9THR4,A0A0Q9UEZ7,A0A0S4K4K1,A0A0S7XB92,A0A0U1KUG9,A0A0X3UPQ3,A0A164BBW9,A0A1F2TXP8,A0A1G0QXT0,A0A1G0XAY9,A0A1G1FNW9,A0A1G7Q196,A0A1H5YAD0,A0A1I3GAF0,A0A1Q7R6P3,A0A1V4E0N4,A0A246FFR5
B2A5F0	-.-.-.-,1.20.5.1180,3.40.50.2300	27	3	B2A5F0,A0A0K6ISI3,A0A0N0JEC0,A0A0P6WFK7,A0A1A9HTG1,A0A1I1B8G7,A0A1Y0ICI7,A0A2A5D9N8,A0A2E1VV28,A0A2E9SUW4,A0A2G6MZ19,A0A2G6NN05,A0A2G6PCV4,A0A2T6N718,A0A328ZLS5,A0A3B1BKP4,A0A437QY74,A0A4U1BT41,A0A512DXS0,A0A525D3E7
A0A845QUM5	1.20.5.170,2.60.40.10,2.60.40.10	28	3	A0A845QUM5,A0A099S846,A0A0F2Q2K6,A0A0L6Z904,A0A0N8NTU1,A0A117SCJ9,A0A1B6BFL9,A0A1H1DPJ4,A0A1H8KVD5,A0A1M5N0T2,A0A1M5WLZ2,A0A1Q8V3E0,A0A1S2LUA2,A0A1X9MJW7,A0A223KQB1,A0A358Q3J2,A0A371SLB2,A0A379DF93,A0A3G1KZG2,A0A4Q0VXA3
A0A842R4M3	2.30.30.100,-.-.-.-,1.10.287.3550	24	3	A0A842R4M3,A0A0A0D1V6,A0A0F3IXZ7,A0A1E4Y4N8,A0A1F2TK96,A0A1Q9P6W9,A0A1V5XBR1,A0A1Y2K3B5,A0A255GN30,A0A259TZA7,A0A2E5G3W2,A0A2H6ADB6,A0A2N1R6Z2,A0A2N9LEC6,A0A2V8Y6A5,A0A2V9JHW1,A0A2V9Y3D3,A0A3M1H0S8,A0A496R007,A0A5B1CNK3
A0A841GQ48	3.40.50.2300,1.10.287.-,3.30.565.10	23	3	A0A841GQ48,A0A0B8NDV5,A0A0F6W2Z1,A0A0G2ZUR3,A0A0S6W5Y1,A0A1F4MNP5,A0A1H5V7D3,A0A1M3MX39,A0A202DJD1,A0A256K3I9,A0A271IXC0,A0A2C6TTE6,A0A2D9F2I9,A0A2T1GEK4,A0A352GP83,A0A4Q5X4A1,A0A4Q5XFC4,A0A523P5P1,A0A533B9W5,A0A538AYE4
A0A841FY34	2.60.40.10,2.60.40.10,2.60.40.690	44	3	A0A841FY34,A0A0C2B433,A0A0F4IE07,A0A0L0KG58,A0A0N0N576,A0A0Q6YUV3,A0A0R3VZN4,A0A0U3EYP3,A0A0X3UX88,A0A1B1M4M4,A0A1B1MDT4,A0A1C5E7I4,A0A1E7KLJ7,A0A1G6YT91,A0A1H7B1E1,A0A1H7Q1A4,A0A1H8SHM8,A0A1I2KMD3,A0A1Q5E1J4,A0A1V6MUF9
A0A838KLY5	3.30.450.-,1.10.287.130,3.30.565.10	66	3	A0A838KLY5,A0A024HHJ7,A0A031J8N5,A0A031JSE4,A0A075K2L6,A0A097IEJ2,A0A0A0NRW1,A0A0A1Q3B1,A0A0C1Y9Q4,A0A0D0TTL8,A0A0D7QE85,A0A0D8DDS2,A0A0E9MJC6,A0A0F2IYW1,A0A0F2P647,A0A0F2Q814,A0A0G3BUD1,A0A0P1E429,A0A0Q5ZPL9,A0A0Q6XGI6
A0A835QTZ3	-.-.-.-,-.-.-.-,1.20.5.170	32	3	A0A835QTZ3,A0A022RE31,A0A058ZRD1,A0A058ZU53,A0A058ZUW4,A0A059A3F5,A0A059AEI6,A0A059AMH2,A0A059B1E5,A0A061ELZ1,A0A067DVN0,A0A068VJA3,A0A0D9YAL5,A0A0K9NKN6,A0A151SW07,A0A161ZJG0,A0A1U8B218,A0A1U8GTN1,A0A251N6Q2,A0A251SNW4
A0A811X6M4	2.60.40.2550,2.60.40.1930,2.60.40.-	27	3	A0A811X6M4,A0A090WM83,A0A0T5ZJV3,A0A101L9A1,A0A127A4W8,A0A1F7RLF9,A0A224ZAF7,A0A239IJS1,A0A2D5F0B4,A0A2S4YPP5,A0A3B3DJ32,A0A3B3UR21,A0A3B4ZJX6,A0A3D0N5K1,A0A3D5EJ49,A0A3L7P2U4,A0A3L7W0Z9,A0A3Q3EN15,A0A4Q7N7S0,A0A4R0J1W7
A0A803J2S0	1.20.5.4880,3.30.70.1820,3.30.250.20	24	3	A0A803J2S0,A0A087YQR0,A0A0F8B508,A0A0F8BZN0,A0A0S7KHF8,A0A195FW57,A0A1B8Y4F1,A0A1L8GS55,A0A1L8GXG2,A0A2A4JHC8,A0A2D4IZ47,A0A2G9RFG7,A0A2G9RZN0,A0A2G9S376,A0A3B1JCB5,A0A3P8TKB0,A0A3Q3J1Z3,A0A668UMH9,A0A672I783,A0A6A4JYJ2
A0A7Y4WUB0	1.10.10.10,1.10.10.10,1.10.10.390	33	3	A0A7Y4WUB0,A0A060RDA8,A0A087DU35,A0A0A2EJE8,A0A0A8WPH0,A0A0C3R5D9,A0A0P9EDY7,A0A0Q6K3C4,A0A0R2R9S6,A0A0U1Q225,A0A139SJG0,A0A1B7LUY2,A0A1F5USL1,A0A1G0ZSC5,A0A1G1FUV1,A0A1I7N9B5,A0A1T5J594,A0A1Z4VT32,A0A2E0WVQ8,A0A2E1G9J8
A0A7Y4U7C5	3.30.160.330,1.10.150.-,1.10.443.10	41	3	A0A7Y4U7C5,A0A009G861,A0A017HRW7,A0A022FSB0,A0A023D2L1,A0A069P270,A0A069PCC8,A0A078BD06,A0A081KB75,A0A084ACB1,A0A091AI45,A0A0B5BC66,A0A0B5BD66,A0A0B5FUE9,A0A0D0I1N0,A0A0F9Q109,A0A0M8Q185,A0A0N8KMT0,A0A0P1EZ59,A0A0Q6ZLK0
A0A7X9HAB4	3.30.450.20,1.10.287.130,3.30.565.10	45	3	A0A7X9HAB4,A0A010YRJ8,A0A031J9R4,A0A076IFC7,A0A081BDZ0,A0A0Q4J0Y0,A0A0S9LHN5,A0A1F6NXW1,A0A1G1P7G1,A0A1G3PM90,A0A1G7GUM9,A0A1H0A2X7,A0A1H4S0H4,A0A1I2T9M5,A0A1K1WAX9,A0A1M3LTS8,A0A1M6NQH0,A0A1M7LHY8,A0A1V5G1Y7,A0A1X1ELR3
A0A7X9A1N2	3.40.50.12160,3.80.30.20,2.40.50.140	21	3	A0A7X9A1N2,A0A076MYB3,A0A0B1U5U6,A0A0G0T9A7,A0A0G1DX64,A0A134A4F3,A0A1F9Y2T6,A0A1Q6RL83,A0A1V4QWJ0,A0A257AEP7,A0A2D5B5X8,A0A2E5V6Y1,A0A2N1VNJ7,A0A497PXS3,A0A4S1M673,A0A4Y9ELE7,A0A532V006,A0A7C3YZN2,A0A7M1UTS8,Q0KBP2
A0A7X5R0W0	2.60.40.10,2.60.40.10,2.60.40.10	34	3	A0A7X5R0W0,A0A0B3AWB4,A0A0M2LMK9,A0A1F4XT26,A0A1G0EB72,A0A1H2KSK9,A0A1H2KSN9,A0A1H5LWZ1,A0A1M6WME4,A0A1N6KXL0,A0A202DFH4,A0A2H0XCB3,A0A2P8DNC1,A0A2P8GYI2,A0A2S9BU16,A0A2W5ZDR4,A0A373NNY7,A0A3G3K0N7,A0A3P2AFN0,A0A416JU04
A0A7X0H801	3.30.420.380,1.20.5.700,3.30.1360.100	52	3	A0A7X0H801,A0A090IW29,A0A0F9QVF4,A0A0G0NXN4,A0A0G0UZA4,A0A0G1MVT8,A0A0S7ZBW4,A0A0U1HXA2,A0A1F7YFL3,A0A1F9X1H9,A0A1G0ZRW5,A0A1G1C5J5,A0A1G1MCA7,A0A1H6FEB3,A0A1I1UHS4,A0A1J5D0P8,A0A2E7Y819,A0A2P5MRT9,A0A2V2SBW7,A0A2V5NEY4
A0A7W7ZLX9	-.-.-.-,3.40.50.20,-.-.-.-	39	3	A0A7W7ZLX9,A0A016QQX5,A0A023WZT3,A0A023X476,A0A070A7T2,A0A074UPB2,A0A087BR49,A0A094SQB3,A0A0C2Z3N6,A0A0G0WLF5,A0A0G1IVH8,A0A0G1XYT6,A0A0G9MSA1,A0A0Q5TCY9,A0A0S9QJ92,A0A0T6A6X5,A0A0T6ZFR6,A0A0U4CDR9,A0A120D6H9,A0A1C5U0B6
A0A7V3QYX8	2.60.40.10,2.60.40.10,2.60.40.10	34	3	A0A7V3QYX8,A0A081PBY1,A0A096B057,A0A099BXH6,A0A0E3S856,A0A0F0LYQ0,A0A0F8T1V3,A0A0S2HY92,A0A0S9RCM4,A0A125S1L1,A0A1G7R7C1,A0A1Q7DEK8,A0A1W0WLQ6,A0A2A4N1D2,A0A2T4T7P3,A0A2U3QGQ4,A0A3B5Q2A4,A0A3C1ZW59,A0A3D6DIC9,A0A4Q2ZRG4
A0A7V2RPF0	2.60.40.-,2.60.40.10,2.60.40.2550	30	3	A0A7V2RPF0,A0A136L8P3,A0A1E4E4Q6,A0A1G1TFN3,A0A1H7AJY9,A0A1H7ATZ3,A0A1I6XKX6,A0A1I6XLH1,A0A1M3EDT8,A0A1N7N6B4,A0A1V5LBC9,A0A1V5NGV7,A0A2A3UF28,A0A2H3P5N8,A0A2P8CYK8,A0A2W1NTQ1,A0A2W2BT87,A0A3D8Y3D7,A0A3N7A7R5,A0A3P1BLY7
A0A7V2HZ10	3.40.980.10,3.30.70.2860,3.90.950.20	22	3	A0A7V2HZ10,A0A060RDR4,A0A090CZD4,A0A0H5DRC9,A0A0J9BJN1,A0A0K2DV55,A0A136N816,A0A161SIY0,A0A1C5LBU0,A0A1F9UK55,A0A1G6K5E3,A0A2G9Y1N9,A0A2M6XYY9,A0A2P8R0J3,A0A348XGH0,A0A349MLQ0,A0A366I067,A0A3C1PHG0,A0A7V6KFC8,A0A847BTD8
A0A7V1EGX4	1.10.287.470,2.40.30.170,2.40.420.20	23	3	A0A7V1EGX4,A0A084XWG7,A0A0D6QP11,A0A0G1VGY3,A0A0H5Q192,A0A0K2ZZS1,A0A117KN67,A0A1G4A0G3,A0A1Q7Q3Z1,A0A1R3T4G1,A0A286U324,A0A2U3LW64,A0A2V7MEZ4,A0A3D1Z1J1,A0A3D3UQM1,A0A3R8PM25,A0A7C7Q681,A0A7V4Y0X0,A0A7V8NUH4,A0A7W0TA97
A0A7R9A562	3.30.450.70,3.30.450.30,3.30.450.50	20	3	A0A7R9A562,A0A087GQZ8,A0A0A9VZP8,A0A0K9NJP6,A0A0L0SUI7,A0A0W4ZPW4,A0A182Y5J5,A0A1B0CMD0,A0A1D2N5U0,A0A369SIB9,A0A3M7KSC4,A0A3P3Y1J7,A0A523TII5,A0A6G1SB75,A0A6J1MNW4,A0A7M7K0W4,A0A7R5K405,A0A7R9QXJ9,D8M6D4,K2HPZ3
A0A7N2L6I2	3.40.1810.10,1.20.5.930,1.20.5.510	38	3	A0A7N2L6I2,A0A059BBR5,A0A068TLW8,A0A0D3AKR4,A0A0K9PAV4,A0A0Q3F7I4,A0A103YIE3,A0A118K5V0,A0A151RTR5,A0A1E5WGP1,A0A1L1WKW6,A0A200Q554,A0A218X2A9,A0A2G9HQQ6,A0A2H9ZUM2,A0A2I4ESU9,A0A2N9J4P1,A0A2N9J951,A0A2P6PJD7,A0A2P6PYJ0
A0A7J5VQD9	2.60.40.10,2.60.40.10,2.60.40.10	25	3	A0A7J5VQD9,A0A0R2RUH7,A0A1Q3GSU9,A0A1V2QMB1,A0A212FYX5,A0A2N2JMI4,A0A2N2XPL6,A0A2V6FF38,A0A3A9VKN6,A0A3C1WLE6,A0A4Q5W1Q5,A0A4V0XER0,A0A4Y6PRQ7,A0A7C4LRG1,A0A7K3XLH5,A0A7T9DWR0,A0A7V4JKP0,A0A7X6DP47,A0A7X8F8X1,A0A7Y5QPL1
A0A7D9I810	3.40.50.300,1.10.287.1130,3.40.50.300	20	3	A0A7D9I810,A0A068DSH0,A0A075MTI2,A0A0E3UVJ9,A0A0G0AA00,A0A0P0N4T3,A0A0S3AKF6,A0A136MX04,A0A1F4RF55,A0A1G3Q8Q5,A0A1M6ZV69,A0A1V6GBA1,A0A2A9HIW6,A0A2E1ZZ63,A0A2E6QTP4,A0A3D3AKC7,A0A432R6T4,A0A523WIF8,A0A6B2C5A9,A0A7C4XTZ4
A0A7C6QFL5	1.10.10.-,1.10.10.10,1.10.10.-	33	3	A0A7C6QFL5,A0A085W8J5,A0A0Q8X3J0,A0A0S8A4M6,A0A120DUC5,A0A1E2VDT3,A0A1F4UL60,A0A1F5YWN4,A0A1F6CJX3,A0A1G1JCB9,A0A1H7AEH9,A0A1Q6SMW7,A0A1Q7EIT2,A0A1V5SEN3,A0A1Y3XNM3,A0A263D7Q3,A0A285LV47,A0A2D5N2Z8,A0A2G6GYT5,A0A350ITR0
A0A7C6KKI9	1.10.287.80,2.30.30.60,3.30.70.260	29	3	A0A7C6KKI9,A0A031G019,A0A098GHT9,A0A0D8HJR4,A0A0Q7ED43,A0A0R2BR88,A0A0R2GXK1,A0A0R2VLX3,A0A0S8GAP0,A0A161XCJ4,A0A1B8PZ56,A0A1H5PG15,A0A1I0QZL8,A0A1R4GQI8,A0A1Y5SFH9,A0A255EFM7,A0A2G4H6P0,A0A2M8W6V3,A0A2V1HSF9,A0A354U3Q7
A0A7C5W3X4	1.20.58.440,2.30.30.60,3.30.70.100	24	3	A0A7C5W3X4,A0A066RTL9,A0A069DBS9,A0A069I7G6,A0A0L0HKY3,A0A0V8A147,A0A134BH97,A0A1G9W442,A0A1L7D1N8,A0A1Q4F5I2,A0A1W9UQF7,A0A2D5VKE3,A0A2E5S6X9,A0A2S1LG79,A0A3B8UGV2,A0A454D0I3,A0A4P7ZWW7,A0A4P9XP44,A0A4R2WS17,A0A6N7GEM3
A0A7C2XUU5	3.30.450.20,1.10.287.130,3.30.565.10	47	3	A0A7C2XUU5,A0A031K1C1,A0A061P3I8,A0A084JDY5,A0A095X746,A0A0A3J201,A0A0B7IND4,A0A0J1FN36,A0A0J5GHX9,A0A0K1PQJ3,A0A0M1JLB6,A0A0V8A165,A0A0X3ARB1,A0A1G6TEI6,A0A1H5ZH24,A0A1I2JYA3,A0A1J4QHH2,A0A1M7YTN9,A0A1Q3YND3,A0A1Q8ZGP2
A0A6N3EW37	1.10.10.10,2.30.30.-,3.30.70.-	28	3	A0A6N3EW37,A0A087N3N1,A0A096ATK9,A0A0C5WEQ1,A0A0H4QHE3,A0A0P0GES0,A0A0S2I648,A0A1B6BEM5,A0A1E8VRB0,A0A1F3LCS0,A0A1G7VYY2,A0A1H9CAW2,A0A1I1ZCC5,A0A1W2HB60,A0A368MHU8,A0A372E585,A0A3G9KB74,A0A3M2B7M6,A0A419X8Z3,A0A496BTH3
A0A6J4UFW7	3.30.420.40,1.10.287.70,-.-.-.-	58	3	A0A6J4UFW7,A0A017H9L3,A0A031J8Y0,A0A064CB82,A0A068NJA0,A0A072NSY8,A0A075WZM3,A0A077AYA5,A0A091C651,A0A0B8XRX2,A0A0C2IAH7,A0A0D6AYS0,A0A0D7NIY2,A0A0E3LCG9,A0A0F2RAC4,A0A0F9E246,A0A0F9GYZ4,A0A0F9ZKV6,A0A0G3G1W9,A0A0H5PY41
A0A6B0X6C9	2.60.40.10,2.60.40.60,2.60.40.10	21	3	A0A6B0X6C9,A0A078R236,A0A142YNA2,A0A1Q6ZDV6,A0A1U7GCB9,A0A1W9ISH0,A0A1Z8MNN6,A0A256WH28,A0A2A4P889,A0A2T6E1P7,A0A350M190,A0A3A6P635,A0A3B9RNS5,A0A3L7QHU2,A0A518IDX0,A0A534U7X8,A0A538SUL7,A0A5C5VQ80,A0A5C5X546,A0A5Q4HC57
A0A662SPR3	2.60.40.10,2.60.40.10,2.60.40.10	24	3	A0A662SPR3,A0A0B3AII5,A0A0B3APL5,A0A0B3B6I7,A0A0F9JBZ7,A0A0F9SUT3,A0A0F9UWC7,A0A1S6H7T9,A0A256Z4E5,A0A2D5V009,A0A2D6KWQ9,A0A2G9MLG0,A0A2G9NE03,A0A2H9LU91,A0A2K2V5F3,A0A3C2AV80,A0A3M1FDB5,A0A497IDP8,A0A524ESS1,A0A534IFS7
A0A654D339	1.10.10.10,2.30.30.-,3.30.70.-	26	3	A0A654D339,A0A059KNN8,A0A0C1ZGF6,A0A0C2ZVK8,A0A177S6X3,A0A1E5NKE2,A0A1F2A5W5,A0A1G9UB24,A0A1I5TJS1,A0A212UHH6,A0A2E0VYX3,A0A2E2U665,A0A2E6ZUF1,A0A2G2MPF4,A0A2S9T0J0,A0A2U1DU07,A0A2U2ACH9,A0A367Z8J3,A0A3N4VKC5,A0A4Q0UHZ1
A0A644Y0F6	2.60.40.2310,2.60.40.10,2.60.40.10	39	3	A0A644Y0F6,A0A0D2J2Z1,A0A0F9VUF9,A0A0G0BTU8,A0A0M9E804,A0A0P6XMQ8,A0A0P8AD00,A0A0Q8XBP2,A0A0S8JDD4,A0A127EYZ6,A0A1A8I1U5,A0A1G7XD15,A0A1H5WYA2,A0A1I1LG95,A0A1J5SLS1,A0A1Q8A4F5,A0A1Z9SEX2,A0A2R7VU92,A0A2V2NDN2,A0A2V9NTQ4
A0A5J6VDN1	-.-.-.-,-.-.-.-,1.20.5.170	25	3	A0A5J6VDN1,A0A0B4MZI0,A0A0C5ATE2,A0A0E3DEB6,A0A0U1XEJ0,A0A141CKU8,A0A1U9XPI9,A0A2E3U891,A0A2S3QEA4,A0A2S6QDA2,A0A3B1CSJ1,A0A3C0T8N5,A0A3D0Z0J8,A0A6B9QET4,A0A6B9VRI8,A0A7C1RXK9,A0A7R7Z712,A0A7V8DLP0,A0A7V9TF70,A0A7Z9WLT5
A0A5C7EHW3	1.10.287.1060,1.10.287.-,3.30.565.10	36	3	A0A5C7EHW3,A0A076NFM8,A0A097B719,A0A0A5FYT7,A0A0M2H6Y3,A0A0V8JAG5,A0A177L4Q3,A0A1G7E3C3,A0A1I1ZAZ7,A0A1M4X3X0,A0A1S1RSH4,A0A285DU18,A0A290Z2D2,A0A2B2CGL0,A0A2N2LFU7,A0A2V3VQ88,A0A316N084,A0A416ZSN6,A0A4Q2LUE9,A0A4R9C0R9
A0A5B9YQE2	-.-.-.-,3.40.50.720,-.-.-.-	32	3	A0A5B9YQE2,A0A060DYD3,A0A063XYI9,A0A081NJ70,A0A0A1Z731,A0A0A8JYK2,A0A0C2UBP0,A0A0D6P6B3,A0A0E4FZV8,A0A0K1PAX5,A0A0K2SMN2,A0A0P6XPE9,A0A0Q4GP21,A0A0Q8HTL8,A0A191UFG0,A0A1E3W5C4,A0A1G6DUN0,A0A1V4MC71,A0A2D6FH50,A0A2K2VPV3
