S7TGR0	3.30.450.20,3.30.450.20,3.30.450.20,3.30.70.270	22	4	S7TGR0,A0A024Q9X2,A0A081C2S1,A0A081FYN0,A0A094LAP2,A0A0D0EJJ2,A0A0Q7AIY1,A0A0S8EHA3,A0A139CFF7,A0A1G5UZ69,A0A1I1QJM6,A0A1M2UWS7,A0A1X7I068,A0A1Y3QA31,A0A271M8F0,A0A2D0B4P4,A0A2E8Q2H2,A0A2G3K7G5,A0A2G6FBB3,A0A2H5YWU5
A0A5B8NA15	3.30.450.80,3.30.450.20,1.10.10.10	27	3	A0A5B8NA15,A0A011QMR8,A0A011SRE5,A0A017HBP8,A0A017HPJ3,A0A024HL66,A0A059DP41,A0A085FJJ9,A0A0A8DX84,A0A0M6ZFJ2,A0A0N8K606,A0A0Q4C8I4,A0A0R0AYV9,A0A1E7W6I5,A0A1I2TMF8,A0A222FD06,A0A2C9B4E8,A0A2E2HFG3,A0A2K1FVX9,A0A2N6B847
A0A558NQG3	1.10.10.10,3.30.70.-,1.20.58.100	54	3	A0A558NQG3,A0A017THR3,A0A089LTW9,A0A0A2WSV6,A0A0G0BV87,A0A0G0FWU5,A0A0G0UHH8,A0A0G0W6Z2,A0A0N9HV26,A0A0Q6Q4C9,A0A0Q8UR14,A0A0Q8X451,A0A0R2L390,A0A0S8BZA8,A0A0W8IHL6,A0A154C0C1,A0A1F5EBH9,A0A1F5EK93,A0A1F7HLQ7,A0A1F7IAD2
A0A537I120	-.-.-.-,2.60.40.10,2.60.40.1110	22	3	A0A537I120,A0A0C1L5I8,A0A0D8CSC2,A0A0L1JMT4,A0A196PIE9,A0A1M7JVQ9,A0A1W9R208,A0A2D1U3Y6,A0A2E4ECK6,A0A2M9BS43,A0A2N6N2Z4,A0A2P8D888,A0A2P8HEZ0,A0A364Y4A1,A0A3D8JWM2,A0A3M0FW36,A0A3M1XLS0,A0A3N9NWW1,A0A4R1JA80,A0A553KYN7
A0A512BQ27	1.20.5.500,2.60.40.-,2.60.40.-	22	3	A0A512BQ27,A0A0G1GJ65,A0A0G1I9U5,A0A0G1ZJP6,A0A0G2ANK7,A0A1F7VJ87,A0A1G1XRV4,A0A1G1XXU1,A0A1G1Z0H9,A0A1G2AQW5,A0A1G2B0C2,A0A1G2BAV7,A0A1W9QKW8,A0A2H0V8J1,A0A2M6WBA8,A0A2M6WQS1,A0A2M7VGQ1,A0A2M8LDV4,A0A315X0T6,A0A351JRR4
W7QDU7	1.20.120.-,1.20.120.-	21	2	W7QDU7,A0A090RRE1,A0A0F4QRP0,A0A0J1HBG6,A0A1E7ZGJ7,A0A1G3H3E8,A0A1W1D408,A0A290HLL0,A0A2G2G7U7,A0A2P7R7Y2,A0A2Z6U828,A0A3D3E1B0,A0A3D5AT32,A0A4Q5Q826,A0A4Q8U8T9,A0A4Q8UKD4,A0A5J6P694,A0A5Q0TJM2,A0A6G9QP60,F2JYJ5
W0E3L2	1.20.5.110,3.30.2320.30	26	2	W0E3L2,A0A0A1H5I5,A0A0C1U945,A0A0D2I0Q3,A0A0K6IXA5,A0A191ZJ64,A0A1H7L1V8,A0A1I1NIZ8,A0A1I7IQD6,A0A1V2M172,A0A267MR77,A0A2B0DA34,A0A2D9YD50,A0A2E0ETB1,A0A2E3KDZ8,A0A2G2MJV1,A0A2M6X2D9,A0A2M7YU81,A0A2W4MT82,A0A352CBG3
V2YI92	1.10.10.10,1.20.5.3790	25	2	V2YI92,A0A062XKU7,A0A069D913,A0A0A0BLW6,A0A0L8L141,A0A0S4QRB2,A0A0T6LN88,A0A1B7M2G6,A0A1H3FMN8,A0A1U7NK57,A0A238V452,A0A239RBF4,A0A2E0SW62,A0A419X5E8,A0A429CVH7,A0A455UCC3,A0A4R7V9D0,A0A4U2M427,A0A4Y8KGT7,A0A561U4Z4
U7L1T7	1.10.287.160,1.10.287.80	25	2	U7L1T7,A0A0D6GZ00,A0A0F6QWU2,A0A0J5P9T9,A0A1B2JC05,A0A1D9MLR6,A0A1E8GFU8,A0A1G7DY14,A0A1I3DS32,A0A1K1MKQ4,A0A1R4GXN4,A0A2J6X9Q0,A0A2U2AU51,A0A351ZEX8,A0A399WZW1,A0A3D0NUG4,A0A4P8R6U6,A0A4Q7PIZ9,A0A524FK62,A0A6C2DZL9
T1FNF4	1.20.58.70,1.20.5.170	23	2	T1FNF4,A0A0C2MHU7,A0A0C2TH15,A0A0D9RSR3,A0A0H5R9D7,A0A0K0G2C8,A0A0L1KMY1,A0A1D2MS97,A0A1I8AJD6,A0A1J4KB92,A0A1S3LAM9,A0A1U7QA95,A0A1Y2FLJ8,A0A2C5X6Y8,A0A2I0X850,A0A2U3YGK3,A0A418ARW7,A0A423VKG6,A0A5B8ML55,A0A6I8TP17
R8GWM8	1.10.260.40,1.20.5.1180	38	2	R8GWM8,A0A087B379,A0A0C7G2Y4,A0A0H2MH90,A0A0J5P7T0,A0A0M4RFE3,A0A0P0SLK9,A0A0Q9Y842,A0A134A0D7,A0A142L6E1,A0A1C3NR65,A0A1E5GEH8,A0A1G0I788,A0A1G3T9N6,A0A1G5GUG7,A0A1H8JI25,A0A1H9VHR8,A0A1I0QKD4,A0A1M3GU43,A0A1M5WDS5
R8APS3	1.20.5.460,2.60.40.10	38	2	R8APS3,A0A011Q3R2,A0A073KC10,A0A081FWE0,A0A090I7J1,A0A0E9MGV5,A0A0K6GS94,A0A0L7YRX4,A0A0N0GPA2,A0A0S2SG34,A0A128ECC3,A0A1C3EKL3,A0A1C6LE41,A0A1E2VCL2,A0A1G7XJJ8,A0A1H4EEJ8,A0A1I4RY84,A0A1J0SG07,A0A1R3VST4,A0A1W1WWN4
R6WAH6	1.20.5.300,3.90.1010.20	22	2	R6WAH6,A0A094INP5,A0A0D0SAV4,A0A0X8GZA6,A0A1C6AU82,A0A1C6EUF1,A0A1V4M731,A0A252F356,A0A329U8C9,A0A352IDW1,A0A355TM77,A0A373W4M0,A0A374AHK8,A0A3C1DFR5,A0A7C7WBS4,A0A7G9WL94,A0A7X7HAG6,A0A845KW12,K0AY28,R6SEW4
Q3SL35	1.20.5.990,2.60.40.10	31	2	Q3SL35,A0A087DGR4,A0A0B6F2W7,A0A0Q5GGH2,A0A1E8CNH8,A0A1F4BMB0,A0A1G0CI45,A0A1G0DA06,A0A1G0EWG4,A0A1G0JWJ3,A0A1G2CW00,A0A1T3P5Q6,A0A1V2ZX05,A0A1X1QL30,A0A1X2Z4E6,A0A2E9X5P0,A0A2G2PFA1,A0A2V4A8E0,A0A2W5T337,A0A3S0G516
Q384X5	1.20.5.170,2.130.10.10	23	2	Q384X5,A0A0A1UH20,A0A1A6GWJ9,A0A1A8GFW6,A0A1I7RI31,A0A1I8C9W3,A0A1R2CLP7,A0A1S3JYX6,A0A1Y2AMZ1,A0A1Z5KI13,A0A2A6CZP1,A0A2G8KZS9,A0A2I4AHM2,A0A2U1JAQ6,A0A3Q2QZ07,A0A433PJP0,A0A480V7J3,A0A4W3HZB3,A0A6I8RUY7,A0A6P5GN57
Q1PZJ0	1.20.5.170,3.30.1330.60	23	2	Q1PZJ0,A0A060RDG8,A0A0K1PMA7,A0A1D8GDT1,A0A1F6TXX4,A0A1G3BSH4,A0A1Q3HKN9,A0A1W6LKB5,A0A1Z9QFQ2,A0A222FNG0,A0A2D6A4U2,A0A2D9T3R3,A0A2E4NDT1,A0A2K8Z814,A0A2S4M8P3,A0A352HNL5,A0A3M5EAB6,A0A3M9N9H5,A0A519QZN9,A0A660UHV0
Q0HSW5	1.20.5.370,2.30.22.10	26	2	Q0HSW5,A0A090ARQ1,A0A0A0MBT0,A0A0B4XTW4,A0A0F2Q8Z1,A0A0H5BWE7,A0A0J1FER2,A0A0R0EC41,A0A1D8K8P0,A0A1F8F2N7,A0A1G9QQ04,A0A1J4Y9W8,A0A1Q6DWB0,A0A1V6D0L4,A0A2E6BLS1,A0A2G2MKN9,A0A2G6AUV9,A0A2H0Z9J6,A0A2T3MTH0,A0A328QYN0
L0IAI9	2.60.40.-,2.60.40.-	24	2	L0IAI9,A0A011RQX4,A0A022N576,A0A022N6B6,A0A069CW90,A0A0F4LQQ1,A0A0R1GKT1,A0A0R1JNP0,A0A0R1MT71,A0A0R1RPJ1,A0A0R2IPB5,A0A0R2MTQ8,A0A1F4Y1R4,A0A1F6WQI7,A0A1H4PBM2,A0A1Y0VQK7,A0A200HYW1,A0A267HPK0,A0A2A9IN42,A0A2M9FRH9
K2AHI6	1.20.5.540,2.60.40.10	20	2	K2AHI6,A0A0L0EP21,A0A1G1NV81,A0A1G8CVQ0,A0A1H3S4B2,A0A2S0XQV2,A0A2T5PGI9,A0A328BMZ2,A0A3D1RRN0,A0A4R5U2T4,A0A543HLU8,A0A5C7XW69,A0A6L9G5U4,A0A7I7ZV95,A0A7V3IVF6,A0A7W5PLU6,A0A832Z7U2,A0A843HIC8,C5A3K2,Q15Y21
J3LE19	1.20.5.170,3.30.40.10	23	2	J3LE19,A0A022QDI8,A0A068UXL1,A0A0K9PZU0,A0A124SBU2,A0A1E5V6Y9,A0A1U8APU6,A0A1U8MFR5,A0A200QSI3,A0A218WPX6,A0A251S7B1,A0A2I0X4N4,A0A2I4FUL9,A0A2J6KYH0,A0A2K2CWR4,A0A2U1PKH7,A0A5K1CWV5,A0A6J1E3I2,A0A6J5TFG5,A0A6P6T578
I8U815	2.40.128.640,2.40.128.270	28	2	I8U815,A0A098LPC7,A0A0F9TCB9,A0A0K2J8N1,A0A0P7ZL99,A0A1G8CH04,A0A1I3R6J8,A0A1M3QYM4,A0A1Q2MGI6,A0A1Q4F6G2,A0A1Q4F6N1,A0A1W1XQN4,A0A2S5SR05,A0A2T4TKM0,A0A2V1IQG7,A0A371YTZ1,A0A3C1SU26,A0A3D8Y4K9,A0A3D8Y654,A0A3E4W8U0
H3BGA4	1.20.5.1180,3.30.70.1820	22	2	H3BGA4,A0A096M8P7,A0A096MCB3,A0A1A7XGY8,A0A1A8CV30,A0A1I8BC40,A0A2G8JG01,A0A2P8XU20,A0A498LZ00,A0A4C1XW32,A0A553RMR2,A0A5B7FR68,A0A5G2QF87,A0A6J1NS23,A0A6J8BQ85,A0A6P7V1M8,A0A6P7V3A3,A0A7D9I9N4,A0A811WG55,R7URW7
G8R5C8	2.60.120.200,2.60.40.10	30	2	G8R5C8,A0A011QU42,A0A085BGJ5,A0A085BGT4,A0A090PJE7,A0A090VTA9,A0A090X653,A0A098SBM3,A0A1F3KAY9,A0A1H1KUX3,A0A1H1TX37,A0A1H9KPY4,A0A1I3E0P0,A0A1J5AYR2,A0A1J5KBQ4,A0A1J5LE08,A0A1Q3LXS3,A0A1V6JWM9,A0A2D8X6G7,A0A2K1DWN2
G0QJD1	3.40.850.10,1.20.5.170	20	2	G0QJD1,A0A0B2UKD0,A0A0E0I6M2,A0A0R0M290,A0A1X0QBG2,A0A1X2GSG2,A0A1Y1IBQ2,A0A1Y1XQ88,A0A2G4SK79,A0A2G5B8T1,A0A446KUF2,A0A446QMS5,A0A498NF62,A0A5J4XH84,A0A7S0SUN8,A0C6H0,A2AKH9,A9RKR5,H3ASX0,T0L099
F7V756	2.60.40.730,2.60.40.60	29	2	F7V756,A0A023DC24,A0A061AAV2,A0A073K1Y0,A0A0A7GGM5,A0A0B0CZU9,A0A166D5E4,A0A166DAY6,A0A166EXC7,A0A1F8XK88,A0A1G3VX54,A0A1G8YP95,A0A1I3QRI7,A0A1J6W902,A0A1V6N018,A0A1V6N1G7,A0A263BTY0,A0A2N1PYH9,A0A2T5SHT0,A0A2V2ZLD2
F5YND8	1.10.260.40,1.20.5.170	22	2	F5YND8,A0A0D0GGH6,A0A0P6RJ70,A0A0Q9Q9K9,A0A135IPI6,A0A1B8R8F0,A0A1F2UBF5,A0A1I1MZQ6,A0A1I7KP48,A0A1W9NAP9,A0A252D8W7,A0A2S9XZK3,A0A2S9YGP9,A0A2Z2KDV6,A0A349YNK8,A0A351UK21,A0A351Z249,A0A3D0ZAE4,A0A3P3TE98,A0A651E686
E8QX60	2.40.128.120,2.40.128.20	20	2	E8QX60,A0A0D6AGQ8,A0A0Q9ICH2,A0A162RGF4,A0A1M6XZ07,A0A1Q3LY45,A0A1Z9IH91,A0A2E7EN02,A0A2N9L2A6,A0A2V8QD82,A0A369USD5,A0A3B8ZGN1,A0A3D0XG91,A0A3N5KZF4,A0A4U8Z3M3,A0A5A7VPT0,A0A5C6JBC8,A0A7G7SWC8,A0A7S1YWP2,A0A7S7SKC7
E6TTB4	1.20.5.170,3.20.20.370	31	2	E6TTB4,A0A023CN18,A0A037ZA83,A0A074LPH1,A0A0G3XI11,A0A0K8J494,A0A0L6W1A9,A0A0M8TEG3,A0A168KVT0,A0A1G1LP49,A0A1G2N1C1,A0A1H0PFL1,A0A1H4Q212,A0A1S8LQD9,A0A1V5YBN3,A0A1W9QTQ3,A0A265Q5Q9,A0A2N2F4K0,A0A316LQ75,A0A316Q7K2
E3J717	2.60.40.10,2.60.40.10	33	2	E3J717,A0A0B2B7A2,A0A0Q5KA28,A0A0T5ZPU6,A0A176QH21,A0A176S0U3,A0A1F8YDP8,A0A1G4VJV0,A0A1G9L1B2,A0A1V6CCV6,A0A291BKY0,A0A2E2Q5R5,A0A2H9KZY9,A0A2M8WW55,A0A3D9STC1,A0A3N1DCM0,A0A3N1LBE6,A0A496VLD8,A0A553G671,A0A554VBP6
D3SA45	1.10.10.10,1.20.5.100	43	2	D3SA45,A0A090IJP1,A0A0B8UWX9,A0A0C5VHR1,A0A0D0QCP0,A0A0D6TM16,A0A0D8HDW6,A0A0F0HSQ1,A0A0F5VJ80,A0A0K8QY81,A0A0N1KII9,A0A0P0P4M3,A0A0P9D6U8,A0A0S2SHK3,A0A0S8ASW0,A0A136MKE2,A0A140DVU9,A0A172TR27,A0A192XE58,A0A194AJS0
D3JVD5	1.20.5.10,2.60.40.-	23	2	D3JVD5,A0A084UAZ2,A0A0C1KKA5,A0A0X8KJV3,A0A1G5K046,A0A1H1G5R7,A0A1H9SPY3,A0A1I0DMY1,A0A1M6AE56,A0A1S2WUK5,A0A2A2USQ9,A0A2E4Z8D7,A0A2I5T8I0,A0A2U2C5U3,A0A2V9NAU0,A0A315SI67,A0A399RPY4,A0A4Y9NGT1,A0A562ZV64,A0A6I6JIE8
D1CBK0	1.10.287.1700,1.20.5.100	50	2	D1CBK0,A0A072NCK7,A0A074MEE6,A0A0A5IBZ3,A0A0A7FY58,A0A0F0LWB9,A0A0K2GD87,A0A0M2PQ77,A0A0U5H5W4,A0A0W8I803,A0A1F0D7Y5,A0A1F8R2J9,A0A1H2Q9A9,A0A1J1EIT0,A0A1N6HGH9,A0A1V5YG35,A0A1Y6CYW8,A0A285CV65,A0A2A4WRY0,A0A2H0DDG0
C6XR92	1.10.287.1060,-.-.-.-	21	2	C6XR92,A0A060JHF6,A0A075P6M7,A0A081K698,A0A081NDW0,A0A084IR81,A0A090ILQ0,A0A0B7J444,A0A0F3PBN8,A0A0S2DGQ6,A0A150ZYM4,A0A1B1NW62,A0A1B3LNN6,A0A1B4VAK7,A0A1G0H3J2,A0A1G0X1T0,A0A1G6U7H8,A0A1Z8QJ17,A0A2E2UPI7,A0A2E9RHD0
C1F1E0	2.60.40.-,2.60.40.1120	46	2	C1F1E0,A0A074KPU3,A0A076HPB6,A0A076HRX2,A0A0A7LPP4,A0A0E9N3D2,A0A0F2Q5S6,A0A0J8G6B8,A0A0K9GCQ6,A0A0Q5N6U2,A0A0Q5NAV6,A0A110B4H3,A0A1D7QD03,A0A1G7D4G4,A0A1G8CNV8,A0A1G8ZF61,A0A1G9QJ42,A0A1H5ZJK6,A0A1H7B3M7,A0A1I0SAT6
C0W088	3.40.50.300,3.30.70.-	44	2	C0W088,A0A010ZMD2,A0A023CS45,A0A031FNY2,A0A061P342,A0A086GH22,A0A087BL86,A0A087EHZ9,A0A087LLP3,A0A087VUQ2,A0A089HV79,A0A098ER71,A0A098Y6I9,A0A0A0F3Y7,A0A0F3IM01,A0A0F7GD13,A0A0G0LSB0,A0A0L0QQ05,A0A0M9XMD3,A0A0P9QYE5
B5IA13	1.20.5.460,2.60.40.-	38	2	B5IA13,A0A075WGW1,A0A0B5GMI4,A0A0D5ZH15,A0A0D6JM87,A0A0E3LGM6,A0A0E3QAI2,A0A0E3SST4,A0A0F7PBP4,A0A101F3S6,A0A1F9Z0K3,A0A1G9E412,A0A1G9QX31,A0A1G9T2R9,A0A1H6FW62,A0A1L3Q2V4,A0A1P8RJC9,A0A1Q6DVA6,A0A1Q6DWF3,A0A285P3V7
A9WQP9	3.30.230.10,3.30.70.240	23	2	A9WQP9,A0A023CWA9,A0A0A2FCP3,A0A0B5CEZ1,A0A0C2VE61,A0A0C5S158,A0A0S6VP63,A0A176K0E2,A0A1I0VRU7,A0A1I6H5N5,A0A1Q6K3E7,A0A1V5T2R7,A0A1W1EFW9,A0A222EMX4,A0A257L689,A0A272EMF8,A0A2M7K4Z3,A0A2N1KRX0,A0A2V7WAA0,A0A2V7Y9K4
A5BWJ2	1.20.5.300,2.30.30.-	21	2	A5BWJ2,A0A151RKK3,A0A151RX63,A0A151S5P3,A0A151SGP9,A0A151STW4,A0A163K5D2,A0A1Q3BPF1,A0A1Q3C7R7,A0A1Q3CSR7,A0A1R3JP62,A0A1U8F0M4,A0A2H9ZY36,A0A2K3KXB5,A0A5N6P748,A0A6L2NKS0,A0A6P6TG00,A0A815EJH7,A0A818VN50,A0A820Z7K8
A0A8B6H5Z5	1.20.5.340,3.90.215.10	20	2	A0A8B6H5Z5,A0A034VXM4,A0A084VK43,A0A084VSZ4,A0A084W3M4,A0A0L0BZC4,A0A0M3QU09,A0A0P4W2X4,A0A0Q9X0R9,A0A182HCP3,A0A182ISG9,A0A182MY97,A0A182UBN0,A0A383ZG59,A0A3Q3DNX5,A0A4Y2FGE1,A0A6J8BZP7,A0A6P4K9P5,B0X1X3,F7AYW6
A0A8B6D2T1	1.20.5.340,3.30.70.1820	21	2	A0A8B6D2T1,A0A096MB96,A0A0B2UPV8,A0A0L0CP55,A0A183UXW7,A0A1V4T1D6,A0A210QFI3,A0A2B4RBU4,A0A2H2JLW2,A0A402F9M4,A0A498MB30,A0A5E4R3A1,A0A5E4R912,A0A662YW80,A0A6A4SWE0,A0A6A4T5H2,A0A6G5A9P1,A0A6J8A3T1,A0A6P8J6R7,A0A6S7JLR2
A0A8A8PMA1	1.20.5.1010,2.60.450.10	28	2	A0A8A8PMA1,A0A087M0I1,A0A0D5LX65,A0A0F4VLC8,A0A0P6WU33,A0A0Q6F314,A0A1H1KJF4,A0A1W9KIX2,A0A1Y5RQY0,A0A2A4Z892,A0A2D2B3K6,A0A2D7C331,A0A2G2LNF7,A0A2U2BWQ0,A0A2W2BT70,A0A346A4L5,A0A356U2A9,A0A357QMI9,A0A3B0TJ55,A0A494RGN1
A0A850SNP2	2.10.260.-,1.20.5.440	20	2	A0A850SNP2,A0A097EJ02,A0A0B3B455,A0A0G0W1V2,A0A1F5HPW0,A0A2G4HJ96,A0A2M8ELB4,A0A2W4M9J7,A0A316QCI0,A0A316RT27,A0A354I3C2,A0A3N5QX31,A0A419GWP3,A0A522URU9,A0A523BCH8,A0A662G1D0,A0A6J4LYJ0,A0A6L4ZSK3,A0A7C4EXJ9,A0A7W0TTH1
A0A849TDM4	1.10.287.210,-.-.-.-	21	2	A0A849TDM4,A0A088T327,A0A0B0HFD6,A0A0B0Q332,A0A0B5RQL1,A0A0C1QIL5,A0A0S8HL19,A0A133YZ20,A0A139DPD2,A0A173TK37,A0A174A6H2,A0A1A9G8A6,A0A1I2GBE1,A0A1Y4GA35,A0A2D4VIX0,A0A2E0QD92,A0A2E7HC48,A0A3D9KD32,A0A4S8RQT3,A0A519MX86
A0A849N4M5	1.20.5.4280,1.10.10.10	20	2	A0A849N4M5,A0A0D7F1N9,A0A0J5QED8,A0A0W1EEB6,A0A1B8T339,A0A1E3M3P1,A0A1L9QCN5,A0A1R3T8H3,A0A1Y6B7H1,A0A239I1Q9,A0A257GEX6,A0A257PAR0,A0A257UWY1,A0A2B9UNY9,A0A2G2FZI9,A0A2M8RU34,A0A2P7BFQ3,A0A2S5M5Z3,A0A494TKP0,A0A6I7HMT8
A0A848RSI4	3.40.50.2000,3.40.50.2000	25	2	A0A848RSI4,A0A011T6R0,A0A061EV99,A0A067BXA1,A0A086DWZ5,A0A098PVG8,A0A0G1QX22,A0A0L0HL63,A0A1G5G6B5,A0A1G6TNQ2,A0A1H0WG92,A0A1H8T1X9,A0A1J1EGI5,A0A1R3UER1,A0A1V5IAE5,A0A212JIW1,A0A285PFS5,A0A2D5BQF9,A0A369WS92,A0A3C0PGL4
A0A847HHU4	2.60.40.10,2.60.40.10	37	2	A0A847HHU4,A0A090X636,A0A0C1Z570,A0A0H0ZK01,A0A0N8W7V8,A0A0Q9K976,A0A144MAM4,A0A151BT67,A0A176QCI5,A0A183AQQ1,A0A1F1UAT7,A0A1L3MHF4,A0A1Q3N534,A0A1Q6ZAW1,A0A285MX37,A0A2I0P2A1,A0A2S0WMT5,A0A379RVP7,A0A3A5H7P7,A0A3C1FE19
A0A842RCX9	3.40.50.300,3.30.70.920	37	2	A0A842RCX9,A0A060LR15,A0A062XRS1,A0A081SH41,A0A087N5I5,A0A089LZA0,A0A094IKC3,A0A095XI25,A0A0A9VRE5,A0A0B2UQ84,A0A0B3A2Z3,A0A0C7G9W0,A0A0E1VIK2,A0A0E3JHU7,A0A0G1D6L4,A0A0H4P6H5,A0A0J1G8J1,A0A0K8J4C5,A0A0M9DES3,A0A0M9DT27
A0A841BX55	3.40.50.-,3.40.50.2000	20	2	A0A841BX55,A0A011N8F9,A0A097APW6,A0A0F5YGR0,A0A0F9FM14,A0A0S9P8Z7,A0A1B3Z8M8,A0A1I4VAY8,A0A1Y6B9J8,A0A239K913,A0A2D5AH25,A0A2G4F5F1,A0A2P1PYG6,A0A4Q5XG27,A0A4Z0C0M2,A0A6T9YMC8,A0A7W3P4B8,A0A7W3UDC2,A0A7W3YIZ1,A0A8A8ZFL5
A0A840VNG9	2.60.40.10,2.60.40.1510	38	2	A0A840VNG9,A0A077LT99,A0A0L0JZP4,A0A0X3XVK5,A0A1C0BLG7,A0A1C4US15,A0A1C4UTI7,A0A1C5A4R6,A0A1C5GGF6,A0A1C5HM48,A0A1C5HQG7,A0A1C5IV65,A0A1C6S4F7,A0A1F8QL52,A0A1G1X2S7,A0A1H5U7N2,A0A1H7BGR8,A0A1I1YKN5,A0A1L9E232,A0A1M7P7W8
A0A840L1P2	1.20.5.110,3.40.50.720	20	2	A0A840L1P2,A0A0B6S362,A0A0P7ZEK1,A0A151Z193,A0A1I1W7J2,A0A2U0SWE6,A0A3C2EQL0,A0A3E2XZ11,A0A520KT59,A0A651EMR1,A0A6I5PKI7,A0A7C6QIU0,A0A7Y5ULJ0,A0A7Y6N4R2,A0A7Z2GN93,A0A836DPJ7,A2RVU6,K9F1E4,L8M688,V4UH71
A0A839IJ68	1.20.5.170,3.40.30.10	27	2	A0A839IJ68,A0A014MPC0,A0A086GYW3,A0A0G0N8V6,A0A0G0W2M2,A0A0G1DGW3,A0A0N9NIH5,A0A0Q5C2I9,A0A132MR39,A0A133ZD42,A0A170X3X7,A0A1F1I605,A0A1J5KCX7,A0A1Q2CKC8,A0A1W1I866,A0A2N3GK20,A0A2N9JBX3,A0A2T5W9Q2,A0A3D1MFH8,A0A3N1D137
A0A835LCF3	1.20.5.1180,3.30.70.1820	20	2	A0A835LCF3,A0A256YH33,A0A2K2VB55,A0A2R7Y7H5,A0A498M8T7,A0A4C1VBU2,A0A662US23,A0A662VET8,A0A662VG85,A0A6B2C062,A0A6J7ZUU2,A0A6J8BA55,A0A6S7GQ58,A0A7C4NPP7,A0A7C5TCI1,A0A7C5XYX4,A0A7J3EM38,A0A7J7XHB1,A0A835GJT2,T1FIJ1
A0A832GZM8	3.40.50.300,3.30.70.260	26	2	A0A832GZM8,A0A089JWY1,A0A0F6TD50,A0A0G3A1M3,A0A0J8GEP6,A0A0U3QJT5,A0A0U4PE14,A0A132MND7,A0A166SSD3,A0A1H7KMW3,A0A1I0NH09,A0A256Z5C5,A0A2D5NH87,A0A2D6PWD1,A0A2K1NQT8,A0A2M7X1M4,A0A3L8B2W8,A0A3M1A671,A0A4Y9KDH2,A0A520QT59
A0A832CAN4	1.10.287.660,2.40.50.140	24	2	A0A832CAN4,A0A0H3JAL5,A0A0S7XKI3,A0A120CX94,A0A151F7U0,A0A1F2REG6,A0A1F4CM81,A0A1F8P7Z3,A0A1J5D939,A0A1U6JL26,A0A256ZYK3,A0A2I0N454,A0A318U3J3,A0A349ANV3,A0A3M0ZW71,A0A3M2ETW1,A0A497HZK9,A0A523UXQ0,A0A6L8BDU1,A0A7C6H4S2
A0A831T5E4	2.40.128.120,2.40.128.120	24	2	A0A831T5E4,A0A068NRW7,A0A095ZW47,A0A0G0N5T0,A0A0S8DJ20,A0A0T5PG42,A0A191TMN2,A0A1B7ZEP6,A0A1C3VB79,A0A1F9F531,A0A1I5PDS1,A0A1Q3XBE1,A0A1Z9DXY4,A0A285ZUK8,A0A2D5RXE2,A0A2E1UUG3,A0A327KQU3,A0A372F8H1,A0A3C1FZG9,A0A432MEM3
